Time,Event Time,State at A,State at B,Comment
s,s,State,State,

225.116336,225.11630,0,0,
226.1821519,226.18220,1,0,
226.315064,226.31510,1,1,
226.38416,226.38420,0,1,
226.5062799,226.50630,0,0,
227.6200799,227.62010,0,1,
227.660184,227.66020,1,1,
227.807544,227.80750,1,0,
227.8704399,227.87040,0,0,
228.928688,228.92870,1,0,
229.0179199,229.01790,1,1,
229.1408159,229.14080,0,1,
229.204232,229.20420,0,0,
229.204248,229.20430,0,1,
230.41876,230.41880,1,1,
230.50712,230.50710,1,0,
230.628,230.62800,0,0,
231.688528,231.68850,1,0,
231.7183999,231.71840,1,1,
231.892048,231.89200,0,1,
231.911504,231.91150,0,0,
233.021296,233.02130,0,1,
233.16472,233.16470,1,1,
233.2207519,233.22070,1,0,
233.3594079,233.35940,0,0,
234.4274,234.42740,1,0,
234.434256,234.43420,1,1,
234.615528,234.61550,0,1,
234.64296,234.64300,0,0,
235.745968,235.74600,0,1,
235.88132,235.88130,1,1,
235.962272,235.96230,1,0,
236.062776,236.06280,0,0,
236.062936,236.06290,1,0,
237.17768,237.17770,1,1,
237.31744,237.31740,0,1,
237.399256,237.39930,0,0,
238.4978,238.49780,0,1,
238.5804879,238.58050,1,1,
238.719664,238.71970,1,0,
238.759392,238.75940,0,0,
239.8344,239.83440,1,0,
239.9360799,239.93610,1,1,
240.016408,240.01640,0,1,
240.152824,240.15280,0,0,
241.2530959,241.25310,0,1,
241.281432,241.28140,1,1,
241.463,241.46300,1,0,
241.4696399,241.46960,0,0,
242.536736,242.53670,1,0,
242.6758719,242.67590,1,1,
242.7321919,242.73220,0,1,
242.876848,242.87680,0,0,
243.983512,243.98350,0,1,
244.00372,244.00370,1,1,
244.178192,244.17820,1,0,
244.209112,244.20910,0,0,
245.2661439,245.26610,1,0,
245.388184,245.38820,1,1,
245.477752,245.47780,0,1,
245.5781119,245.57810,0,0,
245.578584,245.57860,0,1,
246.7540639,246.75410,1,1,
246.87864,246.87860,1,0,
246.969416,246.96940,0,0,
248.022632,248.02260,1,0,
248.087808,248.08780,1,1,
248.236088,248.23610,0,1,
248.2788639,248.27890,0,0,
249.38684,249.38680,0,1,
249.510872,249.51090,1,1,
249.5821439,249.58210,1,0,
249.7173759,249.71740,0,0,
250.7763199,250.77630,1,0,
250.791824,250.79180,1,1,
250.976264,250.97630,0,1,
250.9947999,250.99480,0,0,
252.0955839,252.09560,0,1,
252.2429519,252.24300,1,1,
252.30608,252.30610,1,0,
252.433688,252.43370,0,0,
253.50208,253.50210,1,0,
253.5199359,253.51990,1,1,
253.688144,253.68810,0,1,
253.7391039,253.73910,0,0,
254.832904,254.83290,0,1,
254.9500079,254.95000,1,1,
255.057336,255.05730,1,0,
255.1321359,255.13210,0,0,
256.20412,256.20410,1,0,
256.2723439,256.27230,1,1,
256.385832,256.38580,0,1,
256.497008,256.49700,0,0,
257.5900959,257.59010,0,1,
257.647968,257.64800,1,1,
257.811136,257.81110,1,0,
257.8324159,257.83240,0,0,
258.9020719,258.90210,1,0,
259.026072,259.02610,1,1,
259.0913279,259.09130,0,1,
259.238408,259.23840,0,0,
260.336464,260.33650,0,1,
260.356784,260.35680,1,1,
260.5415119,260.54150,1,0,
260.5553759,260.55540,0,0,
261.613696,261.61370,1,0,
261.75216,261.75220,1,1,
261.8194959,261.81950,0,1,
261.9495599,261.94960,0,0,
263.054648,263.05470,0,1,
263.092624,263.09260,1,1,
263.2477199,263.24770,1,0,
263.307568,263.30760,0,0,
264.3566239,264.35660,1,0,
264.4566719,264.45670,1,1,
264.574416,264.57440,0,1,
264.648328,264.64830,0,0,
265.7550159,265.75500,0,1,
265.8497039,265.84970,1,1,
265.947768,265.94780,1,0,
266.065968,266.06600,0,0,
267.117488,267.11750,1,0,
267.153664,267.15370,1,1,
267.3279999,267.32800,0,1,
